,name,region,tel,keyword,photo,address,lat,lon
412,내린천 번지점프,강원 인제군,033-461-5216,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3a27d825-7e6f-4784-849d-9ea5462244b5&thumb,강원도 인제군 인제읍 설악로 2254,38.07759867,128.1861034
413,동강드림래프팅,강원 영월군,1899-3168,"['동강래프팅', '래프팅', '레포츠', '영월동강래프팅', '영월래프팅']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b6d79f0f-aaa7-47aa-a57b-9e0ba759e1d0&thumb,강원도 영월군 영월읍 어라연길 48,37.23463513,128.5171612
414,눈밥,강원 홍천군,033-435-1218,"['겨울스포츠', '레포츠', '복합레저스포츠', '복합레저스포츠', '스키대여', '스키렌탈']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e22e9476-1320-44db-81b3-32cf9b7cd51c&thumb,강원도 홍천군 서면 한치골길 911,37.69059048,127.6992044
415,카트조이레저 레저카트,강원 철원군,033-452-3822,"['레포츠', '아이와함께', '이색체험', '카트레저']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=64dd6ce8-983d-48ac-88fc-cfe8c1ffdf59&thumb,강원도 철원군 갈말읍 드르니길 26,38.1503527,127.2984811
416,강촌레저 서바이벌,강원 춘천시,010-4858-0255,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fbe847ed-3808-443b-a37f-6de0031aefc4&thumb,강원도 춘천시 남산면 강촌로 151-1,37.80624754,127.63803119999999
417,스키스,강원 홍천군,033-434-8426,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6946c93a-e210-4ec3-ab4c-6c512f53c94e&thumb,강원도 홍천군 서면 한치골길 48,37.6256903,127.66751529999999
418,에스앤에스,강원 홍천군,033-435-7873,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ff85eb8d-60df-46b5-8459-ac7e67dd3d69&thumb,강원도 홍천군 서면 한서로 2054,37.62231517,127.6657129
419,성동힐링센터 휴영월캠프,강원 영월군,033-375-8870,"['가족여행', '동강', '래프팅', '레포츠', '캠프', '힐링']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=efdf9dfa-f812-4fd8-9cb9-93b14715c60b&thumb,강원도 영월군 영월읍 동강로 1488-23,37.26913077,128.52632759999997
420,대화장터 가는길,강원 평창군,,"['강원권', '레포츠', '산책코스', '효석문화100리길']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bc9c2464-098c-4621-a511-53ad3b58296e&thumb,강원도 평창군 용평면 장평리 301-8,37.57817189,128.41622759999998
421,가지오래프팅,강원 영월군,033-374-9077,"['가지오래프팅', '강원권', '레저', '레포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e1473a0c-9f60-47d3-abe9-1d42dede0a5f&thumb,강원도 영월군 영월읍 삼옥길 4,37.20784217,128.50910990000003
422,겨울세상,강원 평창군,033-336-5556,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ad447c82-9f97-4708-9c53-98f2258886af&thumb,강원도 평창군 대관령면 올림픽로 24,37.67667613,128.69994440000002
423,파인리즈컨트리클럽,강원 고성군,1577-6399,"['강원권', '골프장', '레포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2d0d9231-49ef-4930-b8cb-4c825a6e2a50&thumb,강원도 고성군 토성면 잼버리동로 267,38.24322089,128.5375866
424,대관령스포츠,강원 평창군,033-334-0024,"['강원권', '겨울스포츠', '대관령스포츠', '레포츠', '복합레저스포츠', '스키대여']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b9e562d1-be43-4a39-865c-bc5af18cada8&thumb,강원도 평창군 봉평면 태기로 493,37.56363761,128.3501723
425,수인리낚시터,강원 양구군,033-480-2251,"['강원권', '레포츠', '민물낚시', '양구낚시', '양구낚시터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b3f3e632-9f17-4092-91bf-83a159047bb5&thumb,강원도 양구군 양구읍 웅진리 332,38.04033144,127.9497506
426,파크밸리골프클럽,강원 원주시,033-731-4811,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=50b5a329-1f59-4b00-a7da-3f4d0fd4be57&thumb,강원도 원주시 소초면 바우실길 281,37.38889492,128.013145
427,화이트스포츠,강원 횡성군,033-342-9800,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키 강습소', '스키대여', '스키렌탈']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7e4ea7aa-8bb1-40a1-b791-0531eb0c3a74&thumb,강원도 횡성군 둔내면 고원로398번길 15-1,37.49675135,128.238215
428,용평 버치힐골프클럽,강원 평창군,1522-3111,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e9ac1387-ba09-47eb-b7d8-3e120584ca32&thumb,강원도 평창군 대관령면 올림픽로 715,37.65094444,128.7055569
429,수산항 요트 및 카누 체험,강원 양양군,033-672-3739,"['레포츠', '수산항', '수상레포츠', '요트체험', '카누체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=15bf44f5-06c5-4876-a8cc-2d6104ea1300&thumb,강원도 양양군 손양면 수산1길 26-41,38.08028931,128.67336640000002
430,로시놀,강원 평창군,033-336-1221,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=054917f1-8009-4938-acdc-bb6c80476f4d&thumb,강원도 평창군 대관령면 올림픽로 183,37.66676761,128.7100081
431,스키911,강원 횡성군,911 033-344-9119,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=86419ab3-5ee0-4e4a-b301-eed5d019e693&thumb,강원도 횡성군 둔내면 고원로 162,37.51134347,128.22434840000003
432,기화리조트,강원 춘천시,033-263-1151,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e8315145-b4a4-4603-b255-7358180ee644&thumb,강원도 춘천시 남산면 방하로 444,37.77453253,127.54145859999998
433,구룡령 옛길,강원 양양군,033-670-2251,"['구룡령', '레포츠', '양양트레킹코스', '트레킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=af14f066-5a16-4f28-83ff-62d36a589b5b&thumb,강원도 양양군 서면 갈천리 산21-2,37.908556700000005,128.50914699999998
434,방림 천제당길,강원 평창군,033-330-2742,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1f9ea1f0-c01e-42ee-adce-9c4818a0c734&thumb,강원도 평창군 방림면 천제당길,37.42744201,128.4139069
435,바이스포츠,강원 평창군,033-335-4958,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=783fc14c-9fa7-4dd7-bcad-690888be76ae&thumb,강원도 평창군 대관령면 삼현동1길 10-6,37.66219491,128.6986281
436,짚트랙,강원 인제군,033-461-5216,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=33ec6d0c-ff06-4216-b06d-e2feb20722d0&thumb,강원도 인제군 인제읍 내린천로 6211,38.04304029,128.20681159999998
437,100고개길,강원 원주시,033-737-2111,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=844282b7-2296-433b-8008-23b8900dfa03&thumb,강원도 원주시 치악로 1906,37.35124633,127.9559887
438,코리아레저스쿨,강원 평창군,033-335-7787,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6a52244f-0dcd-4c65-9692-f16d0f102ece&thumb,강원도 평창군 대관령면 솔봉로 469,37.655824100000004,128.6824173
439,눈의나라,강원 정선군,033-591-1221,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키 강습소', '스키대여', '스키렌탈']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e5c6177f-2926-4231-b0d8-bba0028a0d23&thumb,강원도 정선군 고한읍 고한로 47,37.20717375,128.8443454
440,동양원목오토캠핑장,강원 영월군,010-5358-7265,"['동양원목오토캠핑장', '레포츠', '영월캠핑장', '오토캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3f1e5da9-cd5b-48a3-b206-79f205a6dc63&thumb,강원도 영월군 수주면 명마동길 13,37.2862959,128.2779438
441,무실배과수원길,강원 원주시,033-737-2111,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=83a9f006-74ff-402f-9e09-5c1946e2f0c5&thumb,강원도 원주시 만대로 155,37.33543002,127.92165929999999
442,스키짱 주인짱,강원 횡성군,033-342-6004,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ace75b97-6ed6-45e5-aa8f-75dd809ab6fd&thumb,강원도 횡성군 둔내면 고원로 98,37.50981767,128.2171697
443,휘닉스 컨트리클럽,강원 평창군,1577-0755,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=32ef65c9-acc7-4eb6-8558-9b67ac006840&thumb,강원도 평창군 봉평면 태기로 174,37.58246341,128.3268678
444,스노우밸리,강원 원주시,033-743-6076,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=74b588aa-2796-446a-8e1c-d9a83ff1aa42&thumb,강원도 원주시 지정면 구재로 269,37.40701547,127.80154340000001
445,눈내리는겨울,강원 평창군,033-335-9959,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=734177f9-a11b-4f60-8614-fe6772f418e6&thumb,강원도 평창군 대관령면 올림픽로 236,37.66513502,128.7049764
446,드림하이원스키샵,강원 정선군,033-591-3025,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e62f5f68-76dc-4b0a-9bd3-192b1b9cb5ee&thumb,강원도 정선군 고한읍 물한리길 52,37.21013111,128.8383149
447,연어 자전거길,강원 양양군,033-670-2114,"['레포츠', '연어자전거길', '자전거트레킹', '트레킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c5edd881-d0e5-41b5-bfd9-3b431c67e2c5&thumb,강원도 양양군 양양읍 남문리,38.07355871,128.6250446
448,원주두리캠핑장,강원 원주시,010-4032-9469,"['계곡캠핑장', '레포츠', '원주두리캠핑장', '원주캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ca75fd5b-ef21-45a8-8ac3-beb8ccb92ae6&thumb,강원도 원주시 신림면 신림황둔로 974,37.24854211,128.16871650000002
449,오크글램핑,강원 원주시,033-733-2253,"['레포츠', '오크글램핑', '원주글램핑', '원주캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ef2644ef-0e6f-4f5d-9633-55a48e3918a4&thumb,강원도 원주시 지정면 송정로 2-1,37.38459621,127.8602439
450,소금산 암벽등반,강원 원주시,033-731-4088,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0b1f41ef-a78a-4f08-8363-03ccb788727f&thumb,강원도 원주시 지정면 소금산길 26,37.36489335,127.83254550000001
451,성우스키샵,강원 횡성군,033-345-5735,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=56d7b8f4-2b2b-4bf8-b36d-ef007f713fc3&thumb,강원도 횡성군 둔내면 고원로 419,37.49732538,128.24081370000002
452,황학동캠핑장,강원 원주시,,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d510991a-3b5d-41a6-8a3b-1d66dcf49637&thumb,강원도 원주시 신림면 구학산로 1456-6,37.20869039,128.0453531
453,치악신림오토캠핑장,강원 원주시,010-2612-1134,"['레포츠', '오토캠핑장', '원주오토캠핑장', '치악신림오토캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d83743c9-42c2-49e5-a222-3371cbd9582c&thumb,강원도 원주시 신림면 성남로 194,37.2622395,128.08453799999998
454,아이언웨이,강원 인제군,033-461-5216,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=aa50bfb7-d647-40a4-a493-b0071785c843&thumb,강원도 인제군 인제읍 내린천로 6211,38.04304029,128.20681159999998
455,아르고,강원 인제군,033-461-5216,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f15ac53c-f5d9-485b-88e6-f215df3dfed5&thumb,강원도 인제군 인제읍 내린천로 6211,38.04304029,128.20681159999998
456,금대길,강원 원주시,033-737-2111,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=621f1ef9-c661-40d2-9c04-18451f93e04a&thumb,강원도 원주시 동부순환로 26,37.31848877,127.9713524
457,봄내길 2코스,강원 춘천시,033-251-9363,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d5c80f7a-43ff-4ac8-b172-1cae30209fbd&thumb,강원도 춘천시 남산면 강촌구곡길 254,37.79703294,127.6158514
458,아이러브스키,강원 횡성군,033-342-4550,"['강원권', '겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4866e7ec-81b7-4aff-91e1-9399052b6146&thumb,강원도 횡성군 둔내면 고원로 387,37.4989106,128.2382896
459,파크밸리CC,강원 원주시,033-744-4000,"['골프장', '레포츠', '원주골프장', '파크밸리CC']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7bb148ac-f488-4ea6-a58e-3f0e118f28a3&thumb,강원도 원주시 소초면 바우실길 281,37.38889492,128.013145
460,땡스키,강원 춘천시,033-263-8388,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1b23b60f-9c64-4cc9-99b0-42f162342d13&thumb,강원도 춘천시 남산면 서백길 86-4,37.84065705,127.55176570000002
461,스키뱅크,강원 평창군,033-336-8144,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=98ca1023-20cb-4abc-be24-40c3ca800874&thumb,강원도 평창군 대관령면 올림픽로 56,37.67377447,128.70047659999997
462,사람과자연,강원 평창군,033-335-3330,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=908e8934-4b52-40fb-ac72-6881edc28739&thumb,강원도 평창군 대관령면 올림픽로 234,37.66524956,128.7053288
463,장사어촌계 배낚시,강원 속초시,033-632-9479,"['강원권', '레포츠', '바다낚시', '배낚시', '속초바다', '속초바다낚시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=60f964bd-2a0a-4c85-a83c-50c90b63f75c&thumb,강원도 속초시 장사항해안길 58,38.22664409,128.5880191
464,보트,강원 강릉시,033-651-3344,"['레포츠', '보트체험', '이색체험', '해양스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=null&thumb,강원도 강릉시 송정동 268,37.78544903,128.9279328
465,스키아이,강원 평창군,010-4385-8888,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9f74469f-eb85-4643-9f72-969412be42e7&thumb,강원도 평창군 봉평면 태기로 789-122,37.57526073,128.3639134
466,금방아민박캠핑장,강원 영월군,010-2258-7967,"['금방아민박캠핑장', '레포츠', '영월민박', '영월캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=78431bf7-d783-4e53-bf27-d534122fd9d3&thumb,강원도 영월군 수주면 무릉법흥로 516,37.31786034,128.2603555
467,아빠가 만든 캠핑장,강원 영월군,010-2766-9010,"['가족과함께', '레포츠', '아이와함께', '영월캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=67467544-3edc-49b2-bd1f-6e3a8f8b6f8e&thumb,강원도 영월군 북면 덕전길 240,37.25562363,128.3930078
468,하얀여울 캠핑장,강원 영월군,033-374-9058,"['레포츠', '야외캠핑장', '영월캠핑장', '하얀여울캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=60085e94-4785-4888-9343-ea76b29a6d83&thumb,강원도 영월군 수주면 무릉법흥로 932,37.34028551,128.2805875
469,녹색경관길,강원 양양군,033-670-2114,"['녹색경관길', '레포츠', '산책코스', '트레킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8de96330-42f3-40c1-a2cc-7e890748d548&thumb,강원도 양양군 강현면 정암리,38.14304691,128.6073493
470,배말나루길,강원 원주시,033-737-2111,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c7f8f507-505c-4007-9ff5-e9992a33c41c&thumb,강원도 원주시 북원로 2613,37.37711036,127.9442443
471,포인트스키,강원 평창군,033-336-0297,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fbc70ffb-40ef-4bd9-ba84-61bb3b4f11f5&thumb,강원도 평창군 대관령면 올림픽로 12,37.67775657,128.69995559999998
472,용평 나인골프클럽,강원 평창군,1522-3111,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1c0069e3-f6b0-40fa-b50c-a0a413891719&thumb,강원도 평창군 대관령면 올림픽로 715,37.65094444,128.7055569
473,월드스키,강원 횡성군,033-344-4221,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5ff00941-98f6-418f-a6fd-acdf02b577bb&thumb,강원도 횡성군 둔내면 고원로 112,37.51012341,128.2190176
474,황둔애오토캠핑장,강원 원주시,010-2620-7967,"['레포츠', '오토캠핑장', '원주오토캠핑장', '원주캠핑장', '황둔애오토캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2d800958-bae1-4a73-9958-f587ac459364&thumb,강원도 원주시 신림면 신림황둔로 1032,37.25176372,128.17528570000002
475,꽃밭머리길,강원 원주시,033-737-5132,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=83969a52-13a8-4cc8-b624-b972c9132b33&thumb,강원도 원주시 고문골길 1,37.34325563,128.0020442
476,스키911,강원 평창군,911 033-335-1235,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4e09cfc1-bc46-407d-9572-709c44df8c62&thumb,강원도 평창군 대관령면 올림픽로 10,37.67785529,128.69988759999998
